	adult	director	genre_ids	lead actors	movie_id	overview	popularity	poster_path	release_date	title	video	vote_average	vote_count
486	False	Bill Condon	[18, 9648]	[Ian McKellen, Milo Parker, Laura Linney]	280996	The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.	4.33003	/9v25BUcPSxRS3yJ2yd3GHZOtoS8.jpg	2015-06-19	Mr. Holmes	False	6.5	528
487	False	Tom McCarthy	[18, 53, 36]	[Mark Ruffalo, Michael Keaton, Rachel McAdams]	314365	The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.	4.323663	/ngKxbvsn9Si5TYVJfi1EGAGwThU.jpg	2015-11-06	Spotlight	False	7.8	2048
488	False	Jodie Foster	[53]	[George Clooney, Julia Roberts, Jack O'Connell]	303858	Financial TV host Lee Gates and his producer Patty are put in an extreme situation when an irate investor takes over their studio.	4.320977	/4BKptydRqLY9dQoAghJJJmrJuwR.jpg	2016-05-12	Money Monster	False	6.5	801
489	False	Hayao Miyazaki	[12, 14, 16]	[Yōji Matsuda, Yuriko Ishida, Yūko Tanaka]	128	Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.	4.317435	/gzlJkVfWV5VEG5xK25cvFGJgkDz.jpg	1997-07-12	Princess Mononoke	False	8.1	1466
490	False	Raja Gosnell	[16, 10751, 12, 35, 14]	[Hank Azaria, Neil Patrick Harris, Jayma Mays]	41513	When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world and into ours -- in fact, smack dab in the middle of Central Park. Just three apples high and stuck in the Big Apple, the Smurfs must find a way to get back to their village before Gargamel tracks them down.	4.317415	/8W9L7ByduypXKD7AticK7GvGqTE.jpg	2011-07-29	The Smurfs	False	5.5	937
491	False	Ethan Coen	[18, 12, 37]	[Jeff Bridges, Matt Damon, Josh Brolin]	44264	"Following the murder of her father by hired hand Tom Chaney, 14-year-old farm girl Mattie Ross sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find, a man with ""true grit,"" Reuben J. ""Rooster"" Cogburn. Mattie insists on accompanying Cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. Against his wishes, she joins him in his trek into the Indian Nations in search of Chaney. They are joined by Texas Ranger LaBoeuf, who wants Chaney for his own purposes. The unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested."	4.316535	/qc7vaF5fIeTllAykdP3wldlMyRh.jpg	2010-12-22	True Grit	False	7.1	1356
492	False	Gavin Hood	[878, 28, 12]	[Asa Butterfield, Harrison Ford, Hailee Steinfeld]	80274	Based on the classic novel by Orson Scott Card, Ender's Game is the story of the Earth's most gifted children training to defend their homeplanet in the space wars of the future.	4.315742	/vuZ8uSqyOM5698yNraF7OJRM3mS.jpg	2013-10-23	Ender's Game	False	6.5	1917
493	False	Oriol Paulo	[9648, 80, 53]	[Mario Casas, José Coronado, Bárbara Lennie]	411088	"""The Invisible Guest” turns on a young businessman who wakes up in a hotel room locked from the inside with the dead body of his lover next to him. He hires a prestigious lawyer, and over one night they work together to clarify what happened in a frenetic race against time."	4.315601	/37JVTDpJeLA5MYEeWhSd3nzy6Nq.jpg	2017-01-06	The Invisible Guest	False	7.7	46
494	False	Michael Apted	[12, 10751, 14]	[Skandar Keynes, Georgie Henley, Simon Pegg]	10140	This time around Edmund and Lucy Pevensie, along with their pesky cousin Eustace Scrubb find themselves swallowed into a painting and on to a fantastic Narnian ship headed for the very edges of the world.	4.314916	/pRzEyrMSyvpHf92EhsVSg9Yr81t.jpg	2010-08-13	The Chronicles of Narnia: The Voyage of the Dawn Treader	False	6.1	1121
495	False	Genndy Tartakovsky	[16, 35, 10751]	[Adam Sandler, Andy Samberg, Selena Gomez]	159824	When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.	4.314282	/cFQHMUmxaO3PEDo5lxuQC8MCRIH.jpg	2015-09-21	Hotel Transylvania 2	False	6.7	1128
496	False	Carlos Saldanha	[16, 35, 10751, 12]	[Ray Romano, John Leguizamo, Denis Leary]	8355	Times are changing forManny the moody mammoth, Sid the motor mouthed sloth and Diego the crafty saber-toothed tiger. Life heats up for our heroes when they meet some new and none-too-friendly neighbors – the mighty dinosaurs.	4.312777	/crAf8b9gFpcdvY7majL8xWzTbem.jpg	2009-06-29	Ice Age: Dawn of the Dinosaurs	False	6.5	1650
497	False	Mike Nichols	[35, 18, 10749]	[Anne Bancroft, Dustin Hoffman, Katharine Ross]	37247	Recent college graduate Benjamin Braddock is seduced by the wife of his father's business partner, Mrs. Robinson. Benjamin soon finds himself falling in love with her daughter, Elaine, as the affair with Mrs. Robinson mother comes back to haunt him.	4.307826	/aWKFNHwRRRDe9wRuzUJrwyFbTvT.jpg	1967-12-21	The Graduate	False	7.5	637
498	False	David Lowery	[12, 10751, 14]	[Bryce Dallas Howard, Oakes Fegley, Wes Bentley]	294272	Pete is a mysterious 10-year-old with no family and no home who claims to live in the woods with a giant, green dragon named Elliott. With the help of Natalie, an 11-year-old girl whose father Jack owns the local lumber mill, forest ranger Grace sets out to determine where Pete came from, where he belongs, and the truth about this dragon.	4.305574	/3Okhhyunc9QJUHtnglK6p1Rw3W3.jpg	2016-08-10	Pete's Dragon	False	6.2	469
499	False	Joel Edgerton	[53, 9648]	[Jason Bateman, Rebecca Hall, Joel Edgerton]	328425	"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin."	4.302135	/chrYVlwpBjlYM80w4bQDZzfNQZf.jpg	2015-07-30	The Gift	False	6.6	859
500	False	Dexter Fletcher	[35, 18, 36]	[Taron Egerton, Hugh Jackman, Christopher Walken]	319888	"Inspired by true events, Eddie the Eagle is a feel-good story about Michael ""Eddie"" Edwards (Taron Egerton), an unlikely but courageous British ski-jumper who never stopped believing in himself - even as an entire nation was counting him out. With the help of a rebellious and charismatic coach (played by Hugh Jackman), Eddie takes on the establishment and wins the hearts of sports fans around the world by making an improbable and historic showing at the 1988 Calgary Winter Olympics."	4.300786	/laEdJnz9CiojWcNpqFjPKhrKuBo.jpg	2016-02-26	Eddie the Eagle	False	7.2	489
501	False	George Lucas	[878, 12, 28]	[Ewan McGregor, Natalie Portman, Hayden Christensen]	1895	Years after the onset of the Clone Wars, the noble Jedi Knights lead a massive clone army into a galaxy-wide battle against the Separatists. When the sinister Sith unveil a thousand-year-old plot to rule the galaxy, the Republic crumbles and from its ashes rises the evil Galactic Empire. Jedi hero Anakin Skywalker is seduced by the dark side of the Force to become the Emperor's new apprentice – Darth Vader. The Jedi are decimated, as Obi-Wan Kenobi and Jedi Master Yoda are forced into hiding. The only hope for the galaxy are Anakin's own offspring – the twin children born in secrecy who will grow up to become heroes.	4.293823	/tgr5Pdy7ehZYBqBkN2K7Q02xgOb.jpg	2005-05-17	Star Wars: Episode III - Revenge of the Sith	False	7.0	3202
502	False	Isaac Florentine	[28, 80, 53]	[Michael Jai White, Scott Adkins, Ben Cross]	15255	"Sequel to the 2002 film. This time, Heavyweight Champ George ""Iceman"" Chambers (White) is sent to a Russian jail on trumped-up drug charges. In order to win his freedom he must fight against the jailhouse fighting champ Uri Boyka (Adkins) in a battle to the death. This time he is not fighting for a title, he is fighting for his life!"	4.289601	/9jEXIplaGVkoxRSVKOl01kyi2E9.jpg	2006-04-11	Undisputed II: Last Man Standing	False	6.9	106
503	False	Clay Kaytis	[28, 16, 35, 10751]	[Jason Sudeikis, Josh Gad, Danny McBride]	153518	An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.	4.286671	/s7jqPeMZRufhisx6o5jN74OH4SC.jpg	2016-05-11	The Angry Birds Movie	False	5.8	742
504	False	Rob Cohen	[12, 28, 14]	[Brendan Fraser, Jet Li, John Hannah]	1735	Archaeologist Rick O'Connell travels to China, pitting him against an emperor from the 2,000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time, O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.	4.279701	/53hrZvxiV3HgG6pdhuMeErIc7Hg.jpg	2008-07-01	The Mummy: Tomb of the Dragon Emperor	False	5.1	1062
505	False	José Padilha	[28, 878]	[Joel Kinnaman, Gary Oldman, Michael Keaton]	97020	In RoboCop, the year is 2028 and multinational conglomerate OmniCorp is at the center of robot technology.  Overseas, their drones have been used by the military for years, but have been forbidden for law enforcement in America.  Now OmniCorp wants to bring their controversial technology to the home front, and they see a golden opportunity to do it.  When Alex Murphy – a loving husband, father and good cop doing his best to stem the tide of crime and corruption in Detroit – is critically injured, OmniCorp sees their chance to build a part-man, part-robot police officer.  OmniCorp envisions a RoboCop in every city and even more billions for their shareholders, but they never counted on one thing: there is still a man inside the machine.	4.271492	/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg	2014-01-30	RoboCop	False	5.7	1986
506	False	Paul Verhoeven	[53, 9648]	[Michael Douglas, Sharon Stone, George Dzundza]	402	A police detective is in charge of the investigation of a brutal murder, in which a beautiful and seductive woman could be involved.	4.270817	/p1DHOfLFZmM567ePKfFNMV4mY92.jpg	1992-03-20	Basic Instinct	False	6.5	653
507	False	Nicholas Stoller	[35]	[Seth Rogen, Rose Byrne, Zac Efron]	325133	A sorority moves in next door to the home of Mac and Kelly Radner who have a young child. The Radner's enlist their former nemeses from the fraternity to help battle the raucous sisters.	4.269392	/bWUeJHbKIyT306WtJFRHoSzX9nk.jpg	2016-05-04	Neighbors 2: Sorority Rising	False	5.5	1038
508	False	Ron Clements	[16, 10751]	[Jodi Benson, Christopher Daniel Barnes, Jason Marin]	10144	This colorful adventure tells the story of an impetuous mermaid princess named Ariel who falls in love with the very human Prince Eric and puts everything on the line for the chance to be with him. Memorable songs and characters -- including the villainous sea witch Ursula.	4.266228	/ujlSe3lhp1OKmF2LNu6wRpWbdiU.jpg	1989-11-17	The Little Mermaid	False	7.2	1336
509	False	Brian De Palma	[12, 28, 53]	[Tom Cruise, Jon Voight, Emmanuelle Béart]	954	When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the No. 1 suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.	4.260435	/1PVKS17pIBFsIhgFws2uagPDNLW.jpg	1996-05-21	Mission: Impossible	False	6.6	2086
510	False	Paul W.S. Anderson	[27, 28, 878]	[Milla Jovovich, Michelle Rodriguez, Eric Mabius]	1576	When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak. Alice and Rain are charged with leading the mission. But they only have three hours before the pathogen becomes airborne and infects the world.	4.259065	/fttmSgLEOdBNwQepW2lC6t0mbOm.jpg	2002-03-15	Resident Evil	False	6.4	1645
511	False	Drew Goddard	[27, 53]	[Kristen Connolly, Chris Hemsworth, Anna Hutchison]	22970	Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.	4.257088	/utfJuX6DfR28Mv2FMfnPFAYOmTU.jpg	2012-04-12	The Cabin in the Woods	False	6.6	1821
512	False	Danny Boyle	[18, 36]	[Michael Fassbender, Kate Winslet, Seth Rogen]	321697	Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.	4.252705	/ahUiUaeOE2lvnOy7srxaUJbbvYv.jpg	2015-10-09	Steve Jobs	False	6.8	1284
513	False	Laurent Bouhnik	[18, 10749]	[Déborah Révy, Hélène Zimmer, Gowan Didi]	86331	In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.	4.249331	/9Jg9s4yTEndNmy1SSXRF9jdxY9D.jpg	2011-09-14	Desire	False	3.7	114
514	False	Michel Gondry	[878, 18, 10749]	[Jim Carrey, Kate Winslet, Elijah Wood]	38	Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.	4.245512	/7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg	2004-03-19	Eternal Sunshine of the Spotless Mind	False	7.9	2682
515	False	Bryan Singer	[12, 14, 28, 878]	[Brandon Routh, Kevin Spacey, Kate Bosworth]	1452	Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.	4.239505	/e3aLTaD5ppxo3en0GAGceekEPAe.jpg	2006-06-28	Superman Returns	False	5.4	1097
